ensembl_gene_id,gene_biotype
ENSMUSG00000024997,protein_coding
ENSMUSG00000024998,protein_coding
ENSMUSG00000024999,protein_coding
ENSMUSG00000025001,protein_coding
ENSMUSG00000025006,protein_coding
ENSMUSG00000025007,protein_coding
ENSMUSG00000025008,protein_coding
ENSMUSG00000025010,protein_coding
ENSMUSG00000025016,protein_coding
ENSMUSG00000025019,protein_coding
ENSMUSG00000025024,protein_coding
ENSMUSG00000025025,protein_coding
ENSMUSG00000025026,protein_coding
ENSMUSG00000025027,protein_coding
ENSMUSG00000025034,protein_coding
ENSMUSG00000025035,protein_coding
ENSMUSG00000025036,protein_coding
ENSMUSG00000025037,protein_coding
ENSMUSG00000025038,protein_coding
ENSMUSG00000025040,protein_coding
ENSMUSG00000025041,protein_coding
ENSMUSG00000025047,protein_coding
ENSMUSG00000025049,protein_coding
ENSMUSG00000025050,protein_coding
ENSMUSG00000025056,protein_coding
ENSMUSG00000025059,protein_coding
ENSMUSG00000025060,protein_coding
ENSMUSG00000025064,protein_coding
ENSMUSG00000025066,protein_coding
ENSMUSG00000025068,protein_coding
ENSMUSG00000025076,protein_coding
ENSMUSG00000025077,protein_coding
ENSMUSG00000025078,protein_coding
ENSMUSG00000025082,protein_coding
ENSMUSG00000025083,protein_coding
ENSMUSG00000025085,protein_coding
ENSMUSG00000025086,protein_coding
ENSMUSG00000025092,protein_coding
ENSMUSG00000025102,protein_coding
ENSMUSG00000025103,protein_coding
ENSMUSG00000025104,protein_coding
ENSMUSG00000025130,protein_coding
ENSMUSG00000025132,protein_coding
ENSMUSG00000025133,protein_coding
ENSMUSG00000025134,protein_coding
ENSMUSG00000025135,protein_coding
ENSMUSG00000025137,protein_coding
ENSMUSG00000025138,protein_coding
ENSMUSG00000025139,protein_coding
ENSMUSG00000025140,protein_coding
ENSMUSG00000025142,protein_coding
ENSMUSG00000025144,protein_coding
ENSMUSG00000025145,protein_coding
ENSMUSG00000025147,protein_coding
ENSMUSG00000025151,protein_coding
ENSMUSG00000025153,protein_coding
ENSMUSG00000025154,protein_coding
ENSMUSG00000025155,protein_coding
ENSMUSG00000025156,protein_coding
ENSMUSG00000025157,protein_coding
ENSMUSG00000025158,protein_coding
ENSMUSG00000025159,protein_coding
ENSMUSG00000025161,protein_coding
ENSMUSG00000025162,protein_coding
ENSMUSG00000025169,protein_coding
ENSMUSG00000025171,protein_coding
ENSMUSG00000025173,protein_coding
ENSMUSG00000025178,protein_coding
ENSMUSG00000025184,protein_coding
ENSMUSG00000025188,protein_coding
ENSMUSG00000025190,protein_coding
ENSMUSG00000025192,protein_coding
ENSMUSG00000025193,protein_coding
ENSMUSG00000025195,protein_coding
ENSMUSG00000025196,protein_coding
ENSMUSG00000025197,protein_coding
ENSMUSG00000025198,protein_coding
ENSMUSG00000025199,protein_coding
ENSMUSG00000025200,protein_coding
ENSMUSG00000025202,protein_coding
ENSMUSG00000025203,protein_coding
ENSMUSG00000025204,protein_coding
ENSMUSG00000025207,protein_coding
ENSMUSG00000025208,protein_coding
ENSMUSG00000025209,protein_coding
ENSMUSG00000025212,protein_coding
ENSMUSG00000025217,protein_coding
ENSMUSG00000025218,protein_coding
ENSMUSG00000025220,protein_coding
ENSMUSG00000025221,protein_coding
ENSMUSG00000025223,protein_coding
ENSMUSG00000025224,protein_coding
ENSMUSG00000025225,protein_coding
ENSMUSG00000025226,protein_coding
ENSMUSG00000025227,protein_coding
ENSMUSG00000025228,protein_coding
ENSMUSG00000025231,protein_coding
ENSMUSG00000025232,protein_coding
ENSMUSG00000025234,protein_coding
ENSMUSG00000025235,protein_coding
ENSMUSG00000025236,protein_coding
ENSMUSG00000025237,protein_coding
ENSMUSG00000025239,protein_coding
ENSMUSG00000025240,protein_coding
ENSMUSG00000025241,protein_coding
ENSMUSG00000025245,protein_coding
ENSMUSG00000025246,protein_coding
ENSMUSG00000025257,protein_coding
ENSMUSG00000025260,protein_coding
ENSMUSG00000025261,protein_coding
ENSMUSG00000025262,protein_coding
ENSMUSG00000025264,protein_coding
ENSMUSG00000025265,protein_coding
ENSMUSG00000025266,protein_coding
ENSMUSG00000025268,protein_coding
ENSMUSG00000025269,protein_coding
ENSMUSG00000025271,protein_coding
ENSMUSG00000025272,protein_coding
ENSMUSG00000025277,protein_coding
ENSMUSG00000025278,protein_coding
ENSMUSG00000025280,protein_coding
ENSMUSG00000025283,protein_coding
ENSMUSG00000025287,protein_coding
ENSMUSG00000025289,protein_coding
ENSMUSG00000025290,protein_coding
ENSMUSG00000025314,protein_coding
ENSMUSG00000025316,protein_coding
ENSMUSG00000025317,protein_coding
ENSMUSG00000025323,protein_coding
ENSMUSG00000025324,protein_coding
ENSMUSG00000025326,protein_coding
ENSMUSG00000025328,protein_coding
ENSMUSG00000025330,protein_coding
ENSMUSG00000025332,protein_coding
ENSMUSG00000025337,protein_coding
ENSMUSG00000025340,protein_coding
ENSMUSG00000025348,protein_coding
ENSMUSG00000025350,protein_coding
ENSMUSG00000025351,protein_coding
ENSMUSG00000025353,protein_coding
ENSMUSG00000025354,protein_coding
ENSMUSG00000025357,protein_coding
ENSMUSG00000025358,protein_coding
ENSMUSG00000025359,protein_coding
ENSMUSG00000025362,protein_coding
ENSMUSG00000025364,protein_coding
ENSMUSG00000025366,protein_coding
ENSMUSG00000025369,protein_coding
ENSMUSG00000025371,protein_coding
ENSMUSG00000025372,protein_coding
ENSMUSG00000025373,protein_coding
ENSMUSG00000025374,protein_coding
ENSMUSG00000025377,protein_coding
ENSMUSG00000025381,protein_coding
ENSMUSG00000025383,protein_coding
ENSMUSG00000025384,protein_coding
ENSMUSG00000025393,protein_coding
ENSMUSG00000025395,protein_coding
ENSMUSG00000025402,protein_coding
ENSMUSG00000025403,protein_coding
ENSMUSG00000025404,protein_coding
ENSMUSG00000025407,protein_coding
ENSMUSG00000025408,protein_coding
ENSMUSG00000025409,protein_coding
ENSMUSG00000025410,protein_coding
ENSMUSG00000025413,protein_coding
ENSMUSG00000025417,protein_coding
ENSMUSG00000025420,protein_coding
ENSMUSG00000025421,protein_coding
ENSMUSG00000025423,protein_coding
ENSMUSG00000025427,protein_coding
ENSMUSG00000025428,protein_coding
ENSMUSG00000025429,protein_coding
ENSMUSG00000025436,protein_coding
ENSMUSG00000025437,protein_coding
ENSMUSG00000025439,protein_coding
ENSMUSG00000025451,protein_coding
ENSMUSG00000025453,protein_coding
ENSMUSG00000025464,protein_coding
ENSMUSG00000025465,protein_coding
ENSMUSG00000025466,protein_coding
ENSMUSG00000025470,protein_coding
ENSMUSG00000025473,protein_coding
ENSMUSG00000025474,protein_coding
ENSMUSG00000025477,protein_coding
ENSMUSG00000025478,protein_coding
ENSMUSG00000025480,protein_coding
ENSMUSG00000025481,protein_coding
ENSMUSG00000025484,protein_coding
ENSMUSG00000025485,protein_coding
ENSMUSG00000025486,protein_coding
ENSMUSG00000025487,protein_coding
ENSMUSG00000025489,protein_coding
ENSMUSG00000025491,protein_coding
ENSMUSG00000025492,protein_coding
ENSMUSG00000025494,protein_coding
ENSMUSG00000025495,protein_coding
ENSMUSG00000025499,protein_coding
ENSMUSG00000025500,protein_coding
ENSMUSG00000025503,protein_coding
ENSMUSG00000025504,protein_coding
ENSMUSG00000025505,protein_coding
ENSMUSG00000025507,protein_coding
ENSMUSG00000025508,protein_coding
ENSMUSG00000025509,protein_coding
ENSMUSG00000025510,protein_coding
ENSMUSG00000025511,protein_coding
ENSMUSG00000025512,protein_coding
ENSMUSG00000025519,protein_coding
ENSMUSG00000025521,protein_coding
ENSMUSG00000025525,protein_coding
ENSMUSG00000025529,protein_coding
ENSMUSG00000025531,protein_coding
ENSMUSG00000025532,protein_coding
ENSMUSG00000025533,protein_coding
ENSMUSG00000025534,protein_coding
ENSMUSG00000025537,protein_coding
ENSMUSG00000025538,protein_coding
ENSMUSG00000025544,protein_coding
ENSMUSG00000025545,protein_coding
ENSMUSG00000025555,protein_coding
ENSMUSG00000025557,protein_coding
ENSMUSG00000025558,protein_coding
ENSMUSG00000025571,protein_coding
ENSMUSG00000025572,protein_coding
ENSMUSG00000025574,protein_coding
ENSMUSG00000025575,protein_coding
ENSMUSG00000025577,protein_coding
ENSMUSG00000025579,protein_coding
ENSMUSG00000025580,protein_coding
ENSMUSG00000025583,protein_coding
ENSMUSG00000025584,protein_coding
ENSMUSG00000025586,protein_coding
ENSMUSG00000025591,protein_coding
ENSMUSG00000025592,protein_coding
ENSMUSG00000025607,protein_coding
ENSMUSG00000025608,protein_coding
ENSMUSG00000025609,protein_coding
ENSMUSG00000025612,protein_coding
ENSMUSG00000025613,protein_coding
ENSMUSG00000025616,protein_coding
ENSMUSG00000025626,protein_coding
ENSMUSG00000025630,protein_coding
ENSMUSG00000025645,protein_coding
ENSMUSG00000025646,protein_coding
ENSMUSG00000025647,protein_coding
ENSMUSG00000025648,protein_coding
ENSMUSG00000025650,protein_coding
ENSMUSG00000025651,protein_coding
ENSMUSG00000025656,protein_coding
ENSMUSG00000025658,protein_coding
ENSMUSG00000025665,protein_coding
ENSMUSG00000025666,protein_coding
ENSMUSG00000025701,protein_coding
ENSMUSG00000025702,protein_coding
ENSMUSG00000025722,protein_coding
ENSMUSG00000025723,protein_coding
ENSMUSG00000025724,protein_coding
ENSMUSG00000025726,protein_coding
ENSMUSG00000025728,protein_coding
ENSMUSG00000025730,protein_coding
ENSMUSG00000025731,protein_coding
ENSMUSG00000025732,protein_coding
ENSMUSG00000025733,protein_coding
ENSMUSG00000025736,protein_coding
ENSMUSG00000025737,protein_coding
ENSMUSG00000025738,protein_coding
ENSMUSG00000025742,protein_coding
ENSMUSG00000025743,protein_coding
ENSMUSG00000025745,protein_coding
ENSMUSG00000025747,protein_coding
ENSMUSG00000025757,protein_coding
ENSMUSG00000025758,protein_coding
ENSMUSG00000025759,protein_coding
ENSMUSG00000025762,protein_coding
ENSMUSG00000025764,protein_coding
ENSMUSG00000025766,protein_coding
ENSMUSG00000025781,protein_coding
ENSMUSG00000025782,protein_coding
ENSMUSG00000025785,protein_coding
ENSMUSG00000025786,protein_coding
ENSMUSG00000025790,protein_coding
ENSMUSG00000025791,protein_coding
ENSMUSG00000025792,protein_coding
ENSMUSG00000025793,protein_coding
ENSMUSG00000025794,protein_coding
ENSMUSG00000025795,protein_coding
ENSMUSG00000025809,protein_coding
ENSMUSG00000025812,protein_coding
ENSMUSG00000025813,protein_coding
ENSMUSG00000025815,protein_coding
ENSMUSG00000025816,protein_coding
ENSMUSG00000025817,protein_coding
ENSMUSG00000025821,protein_coding
ENSMUSG00000025823,protein_coding
ENSMUSG00000025825,protein_coding
ENSMUSG00000025854,protein_coding
ENSMUSG00000025855,protein_coding
ENSMUSG00000025856,protein_coding
ENSMUSG00000025857,protein_coding
ENSMUSG00000025858,protein_coding
ENSMUSG00000025860,protein_coding
ENSMUSG00000025862,protein_coding
ENSMUSG00000025868,protein_coding
ENSMUSG00000025869,protein_coding
ENSMUSG00000025870,protein_coding
ENSMUSG00000025871,protein_coding
ENSMUSG00000025872,protein_coding
ENSMUSG00000025873,protein_coding
ENSMUSG00000025875,protein_coding
ENSMUSG00000025876,protein_coding
ENSMUSG00000025878,protein_coding
ENSMUSG00000025880,protein_coding
ENSMUSG00000025885,protein_coding
ENSMUSG00000025889,protein_coding
ENSMUSG00000025893,protein_coding
ENSMUSG00000025894,protein_coding
ENSMUSG00000025898,protein_coding
ENSMUSG00000025899,protein_coding
ENSMUSG00000025902,protein_coding
ENSMUSG00000025903,protein_coding
ENSMUSG00000025907,protein_coding
ENSMUSG00000025911,protein_coding
ENSMUSG00000025912,protein_coding
ENSMUSG00000025915,protein_coding
ENSMUSG00000025917,protein_coding
ENSMUSG00000025920,protein_coding
ENSMUSG00000025921,protein_coding
ENSMUSG00000025925,protein_coding
ENSMUSG00000025930,protein_coding
ENSMUSG00000025931,protein_coding
ENSMUSG00000025932,protein_coding
ENSMUSG00000025933,protein_coding
ENSMUSG00000025934,protein_coding
ENSMUSG00000025935,protein_coding
ENSMUSG00000025937,protein_coding
ENSMUSG00000025939,protein_coding
ENSMUSG00000025940,protein_coding
ENSMUSG00000025949,protein_coding
ENSMUSG00000025950,protein_coding
ENSMUSG00000025956,protein_coding
ENSMUSG00000025958,protein_coding
ENSMUSG00000025959,protein_coding
ENSMUSG00000025962,protein_coding
ENSMUSG00000025964,protein_coding
ENSMUSG00000025967,protein_coding
ENSMUSG00000025968,protein_coding
ENSMUSG00000025969,protein_coding
ENSMUSG00000025971,protein_coding
ENSMUSG00000025977,protein_coding
ENSMUSG00000025979,protein_coding
ENSMUSG00000025980,protein_coding
ENSMUSG00000025981,protein_coding
ENSMUSG00000025982,protein_coding
ENSMUSG00000025983,protein_coding
ENSMUSG00000025986,protein_coding
ENSMUSG00000025993,protein_coding
ENSMUSG00000025995,protein_coding
ENSMUSG00000026000,protein_coding
ENSMUSG00000026003,protein_coding
ENSMUSG00000026004,protein_coding
ENSMUSG00000026005,protein_coding
ENSMUSG00000026014,protein_coding
ENSMUSG00000026017,protein_coding
ENSMUSG00000026018,protein_coding
ENSMUSG00000026019,protein_coding
ENSMUSG00000026020,protein_coding
ENSMUSG00000026021,protein_coding
ENSMUSG00000026024,protein_coding
ENSMUSG00000026027,protein_coding
ENSMUSG00000026028,protein_coding
ENSMUSG00000026031,protein_coding
ENSMUSG00000026032,protein_coding
ENSMUSG00000026034,protein_coding
ENSMUSG00000026035,protein_coding
ENSMUSG00000026036,protein_coding
ENSMUSG00000026037,protein_coding
ENSMUSG00000026039,protein_coding
ENSMUSG00000026047,protein_coding
ENSMUSG00000026048,protein_coding
ENSMUSG00000026049,protein_coding
ENSMUSG00000026064,protein_coding
ENSMUSG00000026074,protein_coding
ENSMUSG00000026078,protein_coding
ENSMUSG00000026080,protein_coding
ENSMUSG00000026082,protein_coding
ENSMUSG00000026083,protein_coding
ENSMUSG00000026087,protein_coding
ENSMUSG00000026088,protein_coding
ENSMUSG00000026094,protein_coding
ENSMUSG00000026095,protein_coding
ENSMUSG00000026096,protein_coding
ENSMUSG00000026097,protein_coding
ENSMUSG00000026098,protein_coding
ENSMUSG00000026102,protein_coding
ENSMUSG00000026103,protein_coding
ENSMUSG00000026104,protein_coding
ENSMUSG00000026107,protein_coding
ENSMUSG00000026110,protein_coding
ENSMUSG00000026111,protein_coding
ENSMUSG00000026112,protein_coding
ENSMUSG00000026113,protein_coding
ENSMUSG00000026114,protein_coding
ENSMUSG00000026116,protein_coding
ENSMUSG00000026117,protein_coding
ENSMUSG00000026121,protein_coding
ENSMUSG00000026123,protein_coding
ENSMUSG00000026126,protein_coding
ENSMUSG00000026127,protein_coding
ENSMUSG00000026131,protein_coding
ENSMUSG00000026134,protein_coding
ENSMUSG00000026135,protein_coding
ENSMUSG00000026142,protein_coding
ENSMUSG00000026150,protein_coding
ENSMUSG00000026153,protein_coding
ENSMUSG00000026154,protein_coding
ENSMUSG00000026155,protein_coding
ENSMUSG00000026158,protein_coding
ENSMUSG00000026159,protein_coding
ENSMUSG00000026162,protein_coding
ENSMUSG00000026170,protein_coding
ENSMUSG00000026171,protein_coding
ENSMUSG00000026172,protein_coding
ENSMUSG00000026174,protein_coding
ENSMUSG00000026175,protein_coding
ENSMUSG00000026176,protein_coding
ENSMUSG00000026177,protein_coding
ENSMUSG00000026179,protein_coding
ENSMUSG00000026181,protein_coding
ENSMUSG00000026187,protein_coding
ENSMUSG00000026189,protein_coding
ENSMUSG00000026192,protein_coding
ENSMUSG00000026193,protein_coding
ENSMUSG00000026196,protein_coding
ENSMUSG00000026197,protein_coding
ENSMUSG00000026198,protein_coding
ENSMUSG00000026199,protein_coding
ENSMUSG00000026200,protein_coding
ENSMUSG00000026201,protein_coding
ENSMUSG00000026202,protein_coding
ENSMUSG00000026203,protein_coding
ENSMUSG00000026204,protein_coding
ENSMUSG00000026207,protein_coding
ENSMUSG00000026208,protein_coding
ENSMUSG00000026209,protein_coding
ENSMUSG00000026211,protein_coding
ENSMUSG00000026213,protein_coding
ENSMUSG00000026219,protein_coding
ENSMUSG00000026223,protein_coding
ENSMUSG00000026229,protein_coding
ENSMUSG00000026234,protein_coding
ENSMUSG00000026235,protein_coding
ENSMUSG00000026238,protein_coding
ENSMUSG00000026239,protein_coding
ENSMUSG00000026240,protein_coding
ENSMUSG00000026245,protein_coding
ENSMUSG00000026247,protein_coding
ENSMUSG00000026248,protein_coding
ENSMUSG00000026249,protein_coding
ENSMUSG00000026254,protein_coding
ENSMUSG00000026255,protein_coding
ENSMUSG00000026260,protein_coding
ENSMUSG00000026269,protein_coding
ENSMUSG00000026270,protein_coding
ENSMUSG00000026273,protein_coding
ENSMUSG00000026274,protein_coding
ENSMUSG00000026275,protein_coding
ENSMUSG00000026276,protein_coding
ENSMUSG00000026277,protein_coding
ENSMUSG00000026278,protein_coding
ENSMUSG00000026279,protein_coding
ENSMUSG00000026280,protein_coding
ENSMUSG00000026281,protein_coding
ENSMUSG00000026283,protein_coding
ENSMUSG00000026288,protein_coding
ENSMUSG00000026289,protein_coding
ENSMUSG00000026304,protein_coding
ENSMUSG00000026305,protein_coding
ENSMUSG00000026307,protein_coding
ENSMUSG00000026309,protein_coding
ENSMUSG00000026311,protein_coding
ENSMUSG00000026313,protein_coding
ENSMUSG00000026317,protein_coding
ENSMUSG00000026319,protein_coding
ENSMUSG00000026333,protein_coding
ENSMUSG00000026335,protein_coding
ENSMUSG00000026339,protein_coding
ENSMUSG00000026341,protein_coding
ENSMUSG00000026342,protein_coding
ENSMUSG00000026349,protein_coding
ENSMUSG00000026353,protein_coding
ENSMUSG00000026355,protein_coding
ENSMUSG00000026356,protein_coding
ENSMUSG00000026361,protein_coding
ENSMUSG00000026374,protein_coding
ENSMUSG00000026377,protein_coding
ENSMUSG00000026380,protein_coding
ENSMUSG00000026383,protein_coding
ENSMUSG00000026384,protein_coding
ENSMUSG00000026385,protein_coding
ENSMUSG00000026388,protein_coding
ENSMUSG00000026389,protein_coding
ENSMUSG00000026393,protein_coding
ENSMUSG00000026398,protein_coding
ENSMUSG00000026399,protein_coding
ENSMUSG00000026404,protein_coding
ENSMUSG00000026409,protein_coding
ENSMUSG00000026411,protein_coding
ENSMUSG00000026418,protein_coding
ENSMUSG00000026421,protein_coding
ENSMUSG00000026425,protein_coding
ENSMUSG00000026426,protein_coding
ENSMUSG00000026427,protein_coding
ENSMUSG00000026429,protein_coding
ENSMUSG00000026430,protein_coding
ENSMUSG00000026433,protein_coding
ENSMUSG00000026434,protein_coding
ENSMUSG00000026435,protein_coding
ENSMUSG00000026436,protein_coding
ENSMUSG00000026437,protein_coding
ENSMUSG00000026439,protein_coding
ENSMUSG00000026442,protein_coding
ENSMUSG00000026447,protein_coding
ENSMUSG00000026455,protein_coding
ENSMUSG00000026456,protein_coding
ENSMUSG00000026457,protein_coding
ENSMUSG00000026458,protein_coding
ENSMUSG00000026463,protein_coding
ENSMUSG00000026466,protein_coding
ENSMUSG00000026469,protein_coding
ENSMUSG00000026470,protein_coding
ENSMUSG00000026473,protein_coding
ENSMUSG00000026475,protein_coding
ENSMUSG00000026478,protein_coding
ENSMUSG00000026479,protein_coding
ENSMUSG00000026480,protein_coding
ENSMUSG00000026482,protein_coding
ENSMUSG00000026483,protein_coding
ENSMUSG00000026484,protein_coding
ENSMUSG00000026489,protein_coding
ENSMUSG00000026490,protein_coding
ENSMUSG00000026491,protein_coding
ENSMUSG00000026492,protein_coding
ENSMUSG00000026495,protein_coding
ENSMUSG00000026496,protein_coding
ENSMUSG00000026499,protein_coding
ENSMUSG00000026500,protein_coding
ENSMUSG00000026502,protein_coding
